.venv\Scripts\activateReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket,Issue_Type
766,83,7,31-07-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
767,48,11,09-10-2023,5,Exceeded    my  expectations!,0,Positive,-1.0 to -0.5,
768,24,16,18-02-2023,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
769,77,7,02-09-2024,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0,
770,52,1,02-02-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
771,32,12,21-03-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
772,62,4,13-09-2023,4,Five    stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
773,17,14,21-06-2024,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
774,46,6,10-12-2025,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,
775,13,16,31-08-2025,4,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0,
776,17,13,12-01-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
777,81,6,14-02-2024,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
778,97,7,11-06-2025,5,The  quality  is    top-notch.,0,Positive,-1.0 to -0.5,
779,66,17,25-05-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
780,83,1,23-10-2025,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
781,68,13,06-06-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
782,25,3,19-08-2024,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
783,21,18,30-11-2024,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
784,22,16,09-12-2024,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0,Quality & Performance
785,9,10,11-10-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
786,37,13,29-07-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
787,59,5,08-08-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
788,83,15,16-05-2025,3,Customer  support  was    very  helpful.,0.6997,Mixed Positive,0.5 to 1.0,
789,7,17,08-04-2023,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
790,73,9,08-06-2024,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
791,11,18,27-06-2023,3,"Average  experience,  nothing    special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
792,88,14,29-07-2023,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
793,53,7,21-05-2025,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
794,24,17,03-12-2024,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
795,4,14,16-12-2024,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
796,27,17,27-02-2025,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
797,68,19,22-02-2025,5,The  quality  is    top-notch.,0,Positive,-1.0 to -0.5,
798,95,13,22-08-2023,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
799,96,9,17-07-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
800,74,8,23-05-2024,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
801,36,10,09-01-2023,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
802,12,16,04-03-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
803,6,11,22-09-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
804,16,8,22-09-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
805,76,20,28-10-2024,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
806,18,9,28-08-2023,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
807,68,8,06-03-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
808,49,6,12-12-2025,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
809,37,17,20-08-2023,2,Product  did  not  meet  my    expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
810,56,2,24-06-2025,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
811,10,2,28-01-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
812,80,20,19-04-2025,4,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0,
813,58,15,28-03-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
814,93,3,28-10-2024,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
815,72,6,19-11-2025,1,I  had  a  bad  experience    with  this  product.,-0.5423,Negative,-1.0 to -0.5,Quality & Performance
816,91,1,11-01-2024,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,
817,6,15,17-11-2024,3,Five  stars  for  the  quick  delivery.,0,Neutral,-1.0 to -0.5,
818,55,20,11-12-2023,3,"Average  experience,  nothing    special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
819,20,15,12-05-2024,4,Shipping  was  fast  and  the  item    was  well-packaged.,0,Positive,-1.0 to -0.5,
820,47,19,10-04-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
821,98,12,19-10-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
822,47,15,28-01-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
823,59,14,29-09-2024,5,Five    stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
824,77,13,30-07-2024,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
825,21,18,10-01-2023,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5,Quality & Performance
826,8,11,29-10-2024,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
827,84,18,05-04-2025,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
828,53,20,28-02-2025,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
829,31,9,17-05-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
830,61,19,23-07-2025,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
831,48,17,30-08-2025,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
832,44,17,23-04-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
833,31,18,29-08-2023,5,Exceeded  my    expectations!,0,Positive,-1.0 to -0.5,
834,74,1,21-09-2025,2,"Average    experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
835,12,12,07-05-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
836,52,9,25-10-2023,1,Product  did    not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
837,19,16,11-12-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
838,61,17,21-04-2024,5,Shipping  was  fast  and  the    item  was  well-packaged.,0,Positive,-1.0 to -0.5,
839,79,7,02-08-2024,4,Shipping    was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
840,44,10,30-01-2023,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
841,88,10,25-08-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
842,70,17,03-10-2024,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
843,51,13,28-08-2025,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
844,66,10,01-07-2023,4,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0,
845,89,7,26-07-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
846,17,17,22-04-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
847,6,5,29-05-2025,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,Service & Logistics
848,6,18,08-03-2023,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,Quality & Performance
849,78,10,01-02-2025,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.01 to 0.49,Quality & Performance
850,89,12,24-07-2023,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
851,31,12,29-11-2025,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
852,37,11,03-12-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
853,42,11,19-05-2023,3,"The  product  is  okay,  but    the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
854,7,5,09-06-2025,5,Shipping  was  fast    and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
855,2,7,08-01-2024,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
856,23,6,03-01-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
857,11,15,17-10-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
858,92,17,05-05-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
859,6,19,25-06-2024,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
860,27,5,26-01-2025,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
861,70,8,18-04-2024,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
862,4,10,17-01-2025,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
863,93,5,05-07-2025,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
864,85,1,16-01-2025,4,Customer  support  was  very    helpful.,0.6997,Positive,0.5 to 1.0,
865,17,13,03-03-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
866,36,16,03-03-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
867,7,8,20-07-2023,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,Service & Logistics
868,10,14,01-11-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
869,18,3,02-02-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
870,19,2,19-03-2023,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
871,3,5,20-03-2024,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
872,96,3,14-04-2025,2,Product  did    not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
873,82,15,21-06-2025,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
874,78,8,09-11-2025,4,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
875,44,20,27-11-2023,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
876,10,19,19-06-2024,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,Quality & Performance
877,78,14,28-08-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
878,24,10,26-05-2025,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
879,2,6,16-09-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
880,29,13,31-07-2023,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
881,63,2,25-04-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
882,6,7,08-10-2024,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
883,4,9,08-07-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
884,24,2,08-11-2023,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
885,58,6,10-09-2024,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
886,95,15,14-02-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
887,38,10,17-03-2025,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
888,83,4,05-01-2023,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,Quality & Performance
889,45,15,02-10-2024,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
890,59,5,25-07-2024,1,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
891,48,9,26-02-2025,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
892,27,4,01-08-2025,4,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0,
893,51,3,06-02-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
894,82,4,23-06-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
895,38,4,28-10-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
896,40,20,17-10-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
897,48,5,05-01-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0,Quality & Performance
898,76,15,18-09-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
899,89,9,02-01-2024,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
900,10,5,04-04-2025,3,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
901,16,19,15-02-2023,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
902,75,13,02-07-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
903,69,5,05-10-2025,4,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0,
904,68,9,24-12-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
905,82,4,05-05-2024,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
906,92,17,27-02-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
907,67,3,21-10-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
908,37,9,28-03-2025,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
909,59,7,08-09-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
910,92,5,14-06-2023,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
911,93,6,27-06-2024,1,Product  did    not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
912,100,2,27-10-2025,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
913,64,5,06-09-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
914,81,19,04-03-2023,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
915,55,5,21-12-2024,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,Quality & Performance
916,40,5,05-10-2024,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
917,44,20,17-05-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
918,50,4,09-09-2024,3,"The  product    is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
919,37,18,14-02-2025,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,Service & Logistics
920,28,1,13-04-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
921,93,11,26-06-2023,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
922,92,4,22-07-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
923,3,20,07-02-2024,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0,
924,62,19,20-12-2024,3,Customer  support    was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0,
925,2,20,10-02-2025,1,"Terrible  customer  service,  would    not  buy  again.",-0.4767,Negative,-0.49 to 0.0,Service & Logistics
926,86,12,17-06-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
927,21,4,08-08-2024,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
928,10,9,25-05-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
929,47,5,09-10-2024,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
930,83,19,05-08-2024,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
931,73,8,27-09-2023,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
932,11,20,26-08-2023,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
933,83,12,11-01-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
934,44,3,26-04-2023,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
935,71,12,28-08-2025,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
936,99,15,23-09-2023,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
937,96,9,08-06-2023,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,
938,29,12,08-07-2024,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
939,42,6,09-08-2024,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
940,15,12,12-09-2025,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
941,13,9,21-05-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
942,69,2,19-02-2023,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
943,70,19,15-04-2023,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
944,72,2,11-08-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
945,46,5,05-12-2025,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
946,96,7,28-08-2023,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
947,86,18,02-11-2025,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
948,29,10,22-01-2025,5,Shipping  was  fast    and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
949,55,15,25-08-2025,1,Product  did    not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
950,96,9,09-02-2024,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
951,80,15,11-07-2024,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
952,46,15,14-01-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
953,29,3,22-11-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
954,26,8,13-03-2025,5,Shipping    was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
955,53,12,15-03-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
956,33,2,26-10-2024,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
957,37,15,26-02-2024,4,"I  love  this  product,  will  buy    again!",0.6696,Positive,0.5 to 1.0,
958,45,1,17-08-2023,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
959,85,9,01-01-2025,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
960,81,2,23-03-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
961,74,20,10-07-2024,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
962,95,18,16-10-2024,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.01 to 0.49,
963,36,6,17-11-2023,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
964,60,18,11-06-2024,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,
965,25,7,15-12-2024,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
966,21,6,30-09-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
967,94,12,22-04-2024,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
968,46,14,07-08-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
969,48,4,09-04-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
970,43,2,26-05-2024,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
971,5,5,17-12-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
972,18,19,01-08-2024,5,Exceeded    my  expectations!,0,Positive,-1.0 to -0.5,
973,4,4,23-01-2024,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
974,13,6,01-03-2024,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
975,84,15,12-06-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
976,80,7,30-03-2023,4,Shipping  was  fast  and  the  item    was  well-packaged.,0,Positive,-1.0 to -0.5,
977,44,10,28-06-2023,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
978,46,13,18-07-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
979,14,4,16-03-2024,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
980,92,14,14-07-2023,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
981,48,10,13-05-2023,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
982,63,7,28-11-2023,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
983,31,19,28-05-2024,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
984,88,11,23-08-2023,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
985,78,11,23-10-2025,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
986,20,7,30-11-2025,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
987,37,16,15-09-2024,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
988,14,14,06-04-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
989,93,19,11-06-2023,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
990,7,4,05-05-2023,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
991,97,18,10-03-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
992,77,2,16-08-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
993,27,12,10-01-2025,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.01 to 0.49,Quality & Performance
994,62,5,27-11-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
995,17,8,29-07-2025,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
996,85,10,05-01-2025,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
997,82,1,03-10-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
998,34,11,18-05-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
999,37,8,28-05-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1000,86,12,17-11-2025,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1001,72,13,06-12-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1002,25,15,15-05-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1003,14,16,31-03-2025,5,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1004,53,10,14-01-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1005,82,17,23-10-2024,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1006,87,2,14-06-2023,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1007,49,9,15-02-2024,5,Amazing  value    for  the  price.,0.7351,Positive,0.5 to 1.0,
1008,60,13,05-09-2025,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1009,31,3,21-11-2025,2,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Negative,-0.49 to 0.0,Quality & Performance
1010,3,3,17-05-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1011,80,19,11-10-2023,5,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1012,26,3,25-02-2025,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1013,32,8,12-07-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1014,81,20,16-04-2023,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1015,25,2,05-03-2023,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1016,30,16,27-08-2025,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
