ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence,BusinessOutput
1069,84,9,Baseball Glove,2025-03-05,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
1070,23,20,Boxing Gloves,2025-08-16,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989,quality
1071,23,7,Basketball,2024-09-16,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1072,51,2,Fitness Tracker,2023-02-15,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239,quality
1073,30,10,Golf Clubs,2023-09-22,4,Very durable and performs well for daily use.,0.9998507499694824,Positive,,0.4388,Customer satisfied.
1074,21,13,Swim Goggles,2023-04-07,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
1075,52,9,Baseball Glove,2025-07-25,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
1076,22,9,Baseball Glove,2024-10-29,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1077,95,14,Cycling Helmet,2025-04-18,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
1078,8,2,Fitness Tracker,2023-12-15,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1079,73,16,Kayak,2025-06-19,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
1080,86,16,Kayak,2025-05-27,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1081,91,5,Soccer Ball,2023-07-31,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1082,87,13,Swim Goggles,2025-02-09,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1083,40,6,Tennis Racket,2024-04-02,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1084,99,12,Ice Skates,2023-10-29,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442,support
1085,46,6,Tennis Racket,2025-07-02,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1086,47,11,Ski Boots,2024-04-07,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1087,35,10,Golf Clubs,2023-07-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1088,55,13,Swim Goggles,2025-05-05,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1089,54,12,Ice Skates,2024-04-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1090,3,14,Cycling Helmet,2023-01-09,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
1091,72,2,Fitness Tracker,2024-01-28,2,The  product    arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1092,82,5,Soccer Ball,2023-02-16,4,Five  stars    for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1093,25,8,Football Helmet,2025-10-24,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1094,48,11,Ski Boots,2023-07-04,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989,quality
1095,31,15,Climbing Rope,2024-09-23,4,The  quality  is    top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1096,82,13,Swim Goggles,2023-11-17,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1097,47,12,Ice Skates,2023-10-15,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
1098,62,15,Climbing Rope,2023-04-02,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1099,90,12,Ice Skates,2024-03-17,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1100,88,14,Cycling Helmet,2025-08-13,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1101,58,13,Swim Goggles,2025-01-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1102,35,12,Ice Skates,2024-02-01,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1103,39,5,Soccer Ball,2023-05-12,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1104,39,6,Tennis Racket,2023-08-06,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239,quality
1105,20,16,Kayak,2023-03-19,3,"Good    quality,  but  could  be  cheaper.",0.955940008163452,Mixed Positive,,0.3168,Improvement suggestions
1106,37,5,Soccer Ball,2025-01-29,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1107,51,14,Cycling Helmet,2024-03-27,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1108,50,3,Yoga Mat,2023-05-03,1,The  product  stopped  working  after  a  month.,-0.999716579914093,Negative,quality,0.3017,quality
1109,22,18,Volleyball,2023-06-09,5,"Excellent  product,    highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1110,38,8,Football Helmet,2024-04-26,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989,quality
1111,91,16,Kayak,2024-01-25,3,"Good  quality,    but  could  be  cheaper.",0.955940008163452,Mixed Positive,,0.3168,Improvement suggestions
1112,40,1,Running Shoes,2023-06-07,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1113,28,3,Yoga Mat,2024-11-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1114,56,15,Climbing Rope,2025-06-14,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
1115,82,4,Dumbbells,2023-10-12,3,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Mixed Positive,,0.3168,Improvement suggestions
1116,52,5,Soccer Ball,2025-05-22,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1117,74,11,Ski Boots,2023-09-12,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1118,50,16,Kayak,2023-05-15,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1119,99,4,Dumbbells,2024-01-19,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1120,4,17,Surfboard,2024-09-30,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
1121,23,20,Boxing Gloves,2023-06-25,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1122,78,19,Hockey Stick,2023-12-03,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1123,68,20,Boxing Gloves,2024-06-02,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1124,6,9,Baseball Glove,2025-10-22,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1125,100,12,Ice Skates,2025-07-20,2,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Negative,quality,0.336,quality
1126,10,19,Hockey Stick,2025-03-19,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989,quality
1127,82,15,Climbing Rope,2024-01-06,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1128,77,6,Tennis Racket,2023-02-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1129,80,10,Golf Clubs,2024-11-06,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1130,88,13,Swim Goggles,2025-12-30,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1131,97,2,Fitness Tracker,2025-06-02,5,The  build    quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1132,68,9,Baseball Glove,2023-12-22,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1133,46,19,Hockey Stick,2023-09-12,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1134,29,8,Football Helmet,2024-06-16,5,The    build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1135,77,12,Ice Skates,2024-10-26,1,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1136,62,8,Football Helmet,2025-03-02,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1137,73,5,Soccer Ball,2025-01-19,3,Five  stars  for  the  quick  delivery.,0.9993364214897156,Mixed Positive,,0.2803,Improvement suggestions
1138,81,4,Dumbbells,2024-12-23,3,The  quality  is  top-notch.,0.9998470544815063,Mixed Positive,,0.3895,Improvement suggestions
1139,18,5,Soccer Ball,2024-02-28,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1140,28,12,Ice Skates,2023-03-07,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
1141,24,17,Surfboard,2023-04-01,5,Customer    support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1142,4,2,Fitness Tracker,2024-04-24,4,The product reached without any damage.,0.9913528561592102,Positive,,0.2376,Customer satisfied.
1143,75,18,Volleyball,2025-08-09,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1144,24,8,Football Helmet,2024-01-29,5,The  build  quality    is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1145,61,8,Football Helmet,2024-02-25,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1146,88,15,Climbing Rope,2024-02-10,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1147,79,5,Soccer Ball,2025-05-09,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1148,94,2,Fitness Tracker,2024-10-11,4,"Good  quality,  but    could  be  cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
1149,67,13,Swim Goggles,2023-12-24,3,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Positive,,0.507,Improvement suggestions
1150,90,3,Yoga Mat,2024-02-19,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1151,46,15,Climbing Rope,2025-01-19,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1152,23,14,Cycling Helmet,2025-11-05,3,Customer    support  was  very  helpful.,0.9991816878318788,Mixed Positive,,0.3455,Improvement suggestions
1153,53,10,Golf Clubs,2023-06-17,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1154,9,19,Hockey Stick,2023-07-09,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
1155,1,12,Ice Skates,2025-01-09,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1156,79,18,Volleyball,2024-06-16,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442,support
1157,13,12,Ice Skates,2025-07-16,1,The  product  stopped  working  after  a  month.,-0.999716579914093,Negative,quality,0.3017,quality
1158,99,20,Boxing Gloves,2024-07-29,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1159,59,9,Baseball Glove,2025-01-29,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1160,97,7,Basketball,2025-12-26,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1161,10,19,Hockey Stick,2023-01-01,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1162,55,10,Golf Clubs,2024-06-08,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1163,15,11,Ski Boots,2023-10-04,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
1164,69,3,Yoga Mat,2023-01-04,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Positive,,0.336,Improvement suggestions
1165,20,12,Ice Skates,2024-02-06,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1166,63,15,Climbing Rope,2024-11-10,5,The  build  quality    is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1167,50,19,Hockey Stick,2024-08-21,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1168,93,16,Kayak,2025-09-21,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1169,97,19,Hockey Stick,2025-06-24,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1170,78,4,Dumbbells,2023-12-19,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1171,49,4,Dumbbells,2024-01-12,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
1172,33,15,Climbing Rope,2025-04-03,5,The    build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1173,76,3,Yoga Mat,2025-08-09,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1174,69,3,Yoga Mat,2025-08-24,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
1175,78,6,Tennis Racket,2025-07-04,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1176,74,15,Climbing Rope,2025-05-27,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1177,45,10,Golf Clubs,2023-12-28,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1178,43,6,Tennis Racket,2024-09-08,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421,quality
1179,84,7,Basketball,2025-07-31,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,,0.4026,Improvement suggestions
1180,64,18,Volleyball,2025-06-19,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1181,28,8,Football Helmet,2025-02-25,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
1182,70,15,Climbing Rope,2023-08-21,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1183,91,4,Dumbbells,2023-02-06,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1184,5,18,Volleyball,2023-12-25,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1185,5,12,Ice Skates,2025-10-01,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1186,80,11,Ski Boots,2025-10-15,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1187,66,9,Baseball Glove,2023-06-11,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1188,17,2,Fitness Tracker,2023-04-05,5,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1189,32,20,Boxing Gloves,2023-12-28,3,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Positive,,0.507,Improvement suggestions
1190,16,4,Dumbbells,2024-08-19,1,The    product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1191,60,19,Hockey Stick,2023-08-27,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1192,80,19,Hockey Stick,2024-05-21,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1193,7,2,Fitness Tracker,2025-06-13,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1194,11,13,Swim Goggles,2023-03-01,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989,quality
1195,89,2,Fitness Tracker,2023-11-19,5,Exceeded    my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1196,57,16,Kayak,2024-06-07,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1197,70,15,Climbing Rope,2024-10-30,1,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1198,92,1,Running Shoes,2024-06-25,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1199,71,7,Basketball,2024-09-16,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1200,89,17,Surfboard,2024-04-04,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1201,14,11,Ski Boots,2023-08-04,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1202,28,17,Surfboard,2023-04-28,3,Not  worth  the    money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
1203,2,19,Hockey Stick,2025-07-20,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1204,19,18,Volleyball,2024-11-06,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1205,73,17,Surfboard,2025-12-04,5,The material feels standard and usable.,0.9990397095680236,Positive,,0.3445,Customer satisfied.
1206,50,12,Ice Skates,2023-07-06,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1207,90,18,Volleyball,2025-06-27,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
1208,16,15,Climbing Rope,2024-07-11,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1209,53,10,Golf Clubs,2024-04-03,5,Five  stars  for    the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1210,67,8,Football Helmet,2024-10-24,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,,0.2442,Improvement suggestions
1211,30,18,Volleyball,2023-10-04,5,Customer  support    was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1212,82,19,Hockey Stick,2024-10-11,2,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239,quality
1213,14,9,Baseball Glove,2023-12-23,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1214,100,10,Golf Clubs,2025-08-27,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1215,68,7,Basketball,2025-03-28,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1216,53,11,Ski Boots,2023-04-14,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
1217,81,18,Volleyball,2024-01-14,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1218,8,9,Baseball Glove,2025-11-09,5,Shipping  was    fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1219,49,7,Basketball,2025-05-28,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1220,25,8,Football Helmet,2023-01-26,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1221,42,17,Surfboard,2023-08-31,4,"Good  quality,  but  could    be  cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
1222,57,6,Tennis Racket,2025-05-23,3,"I  love  this  product,  will  buy    again!",0.9998741149902344,Mixed Positive,,0.2354,Improvement suggestions
1223,18,16,Kayak,2025-11-12,3,"Great  purchase,  very  satisfied.",0.9998626708984376,Mixed Positive,,0.2698,Improvement suggestions
1224,82,14,Cycling Helmet,2025-11-30,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1225,93,8,Football Helmet,2024-08-08,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
1226,75,5,Soccer Ball,2024-08-17,5,"I  love  this  product,    will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1227,30,14,Cycling Helmet,2025-01-20,5,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1228,57,1,Running Shoes,2023-11-30,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1229,31,17,Surfboard,2025-06-01,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1230,55,18,Volleyball,2025-04-27,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1231,81,7,Basketball,2024-09-02,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
1232,7,17,Surfboard,2024-09-18,5,The product reached without any damage.,0.9913528561592102,Positive,,0.2376,Customer satisfied.
1233,73,5,Soccer Ball,2024-03-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
1234,37,8,Football Helmet,2024-02-21,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442,support
1235,87,1,Running Shoes,2023-05-24,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1236,60,3,Yoga Mat,2023-02-07,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1237,94,17,Surfboard,2024-10-20,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.9994804263114928,Negative,delivery,0.2272,delivery
1238,15,9,Baseball Glove,2025-06-13,4,Customer    support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1239,49,15,Climbing Rope,2024-02-07,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
1240,66,5,Soccer Ball,2025-02-28,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442,support
1241,62,17,Surfboard,2024-03-11,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
1242,22,19,Hockey Stick,2025-02-08,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1243,92,10,Golf Clubs,2023-11-08,5,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1244,8,7,Basketball,2024-01-20,5,"I  love  this  product,  will    buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1245,60,5,Soccer Ball,2025-12-19,3,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Positive,,0.507,Improvement suggestions
1246,53,1,Running Shoes,2024-08-04,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1247,79,6,Tennis Racket,2024-08-08,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
1248,72,2,Fitness Tracker,2025-12-19,4,Shipping  was  fast  and  the  item  was    well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1249,72,5,Soccer Ball,2025-01-23,3,"Average    experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1250,11,10,Golf Clubs,2025-10-23,1,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989,quality
1251,20,2,Fitness Tracker,2024-06-10,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Positive,,0.336,Improvement suggestions
1252,87,8,Football Helmet,2024-12-10,5,Exceeded    my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1253,68,3,Yoga Mat,2024-06-30,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
1254,45,4,Dumbbells,2024-02-16,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1255,42,8,Football Helmet,2025-12-15,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1256,80,4,Dumbbells,2025-08-12,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
1257,93,10,Golf Clubs,2023-02-05,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1258,80,1,Running Shoes,2023-11-13,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
1259,66,15,Climbing Rope,2023-06-13,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1260,47,6,Tennis Racket,2025-09-02,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
1261,12,18,Volleyball,2023-08-08,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
1262,46,17,Surfboard,2024-08-26,2,Disappointed  with    the  performance.,-0.9997925162315368,Negative,support,0.248,support
1263,48,9,Baseball Glove,2023-09-20,3,"Average    experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
1264,72,7,Basketball,2023-05-07,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
1265,81,20,Boxing Gloves,2023-04-29,4,Customer  support    was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
1266,65,14,Cycling Helmet,2025-07-01,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
1267,85,4,Dumbbells,2024-07-11,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1268,60,6,Tennis Racket,2023-10-06,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
1269,39,13,Swim Goggles,2024-02-09,4,The  quality  is    top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
1270,72,16,Kayak,2025-07-11,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
1271,64,10,Golf Clubs,2024-04-28,4,The material feels standard and usable.,0.9990397095680236,Positive,,0.3445,Customer satisfied.
1272,82,14,Cycling Helmet,2025-12-24,4,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
