ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence
682,80,11,Ski Boots,2023-01-05,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.9994804263114928,Negative,delivery,0.2272
683,22,10,Golf Clubs,2025-04-06,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,quality,0.4388
684,92,12,Ice Skates,2025-01-12,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
685,86,14,Cycling Helmet,2024-03-22,1,The  color  was  different  from  what  was  shown.,0.982874631881714,Mixed Negative,support,0.226
686,31,17,Surfboard,2023-05-09,5,"I    love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
687,86,17,Surfboard,2023-07-16,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026
688,32,12,Ice Skates,2025-07-07,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
689,34,16,Kayak,2025-04-23,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
690,61,19,Hockey Stick,2023-10-11,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
691,40,7,Basketball,2024-07-27,3,Five  stars  for  the  quick  delivery.,0.9993364214897156,Mixed Positive,support,0.2803
692,64,10,Golf Clubs,2023-12-22,3,Not  worth  the    money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
693,58,10,Golf Clubs,2023-08-31,5,The  build  quality  is    impressive.,0.999881386756897,Positive,quality,0.4293
694,27,13,Swim Goggles,2024-07-05,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
695,13,14,Cycling Helmet,2023-09-15,4,Customer  support    was  very  helpful.,0.9991816878318788,Positive,support,0.3455
696,48,11,Ski Boots,2023-10-07,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
697,13,7,Basketball,2024-09-21,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
698,4,18,Volleyball,2023-06-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
699,42,19,Hockey Stick,2023-01-30,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,quality,0.4026
700,14,2,Fitness Tracker,2023-11-23,4,"I    love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
701,68,4,Dumbbells,2023-01-02,5,The product reached without any damage.,0.9913528561592102,Positive,packaging,0.2376
702,92,3,Yoga Mat,2025-02-06,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
703,3,16,Kayak,2024-04-17,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
704,8,20,Boxing Gloves,2024-09-26,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
705,88,11,Ski Boots,2025-05-25,5,Exceeded    my  expectations!,0.9995620846748352,Positive,support,0.226
706,75,5,Soccer Ball,2024-01-03,5,Exceeded  my    expectations!,0.9995620846748352,Positive,support,0.226
707,96,16,Kayak,2024-08-08,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026
708,70,17,Surfboard,2024-01-20,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
709,1,16,Kayak,2023-02-25,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
710,88,7,Basketball,2025-09-26,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
711,39,12,Ice Skates,2023-12-07,5,"Excellent    product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
712,53,17,Surfboard,2024-09-17,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239
713,55,12,Ice Skates,2024-12-12,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
714,76,2,Fitness Tracker,2023-01-11,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
715,13,2,Fitness Tracker,2024-03-26,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
716,64,2,Fitness Tracker,2023-08-12,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,quality,0.4388
717,82,1,Running Shoes,2025-03-07,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
718,30,20,Boxing Gloves,2023-05-19,1,"Terrible  customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011
719,24,4,Dumbbells,2025-12-03,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Negative,quality,0.2548
720,41,4,Dumbbells,2025-08-05,5,Shipping  was  fast  and  the  item  was    well-packaged.,0.9998056292533876,Positive,delivery,0.2728
721,4,15,Climbing Rope,2024-09-25,2,Not    worth  the  money.,-0.9998021721839904,Negative,pricing,0.2816
722,68,16,Kayak,2025-10-14,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
723,84,7,Basketball,2023-11-22,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442
724,31,3,Yoga Mat,2024-01-21,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
725,13,6,Tennis Racket,2025-09-30,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
726,33,20,Boxing Gloves,2024-10-16,5,Customer  support  was    very  helpful.,0.9991816878318788,Positive,support,0.3455
727,39,1,Running Shoes,2025-09-24,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
728,30,1,Running Shoes,2024-08-23,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
729,99,9,Baseball Glove,2023-03-17,1,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507
730,67,6,Tennis Racket,2025-01-15,4,The  quality  is    top-notch.,0.9998470544815063,Positive,quality,0.3895
731,4,7,Basketball,2023-07-13,5,The  build    quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
732,56,20,Boxing Gloves,2025-03-02,4,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
733,75,13,Swim Goggles,2024-11-07,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
734,63,2,Fitness Tracker,2024-03-10,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
735,22,15,Climbing Rope,2024-03-02,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
736,72,6,Tennis Racket,2023-10-17,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
737,45,15,Climbing Rope,2023-10-11,3,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Positive,quality,0.507
738,3,12,Ice Skates,2025-08-22,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
739,70,18,Volleyball,2023-07-05,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
740,33,5,Soccer Ball,2025-02-05,2,Very durable and performs well for daily use.,0.9998507499694824,Mixed Negative,quality,0.4388
741,3,9,Baseball Glove,2025-05-24,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
742,84,7,Basketball,2025-03-03,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442
743,89,3,Yoga Mat,2023-05-15,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,quality,0.4026
744,63,19,Hockey Stick,2023-03-31,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239
745,85,12,Ice Skates,2024-05-17,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
746,24,13,Swim Goggles,2024-03-28,5,"I  love    this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
747,84,1,Running Shoes,2023-04-27,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
748,100,13,Swim Goggles,2025-09-15,3,"Great  purchase,    very  satisfied.",0.9998626708984376,Mixed Positive,support,0.2698
749,64,13,Swim Goggles,2025-06-28,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507
750,3,5,Soccer Ball,2024-06-20,4,The    quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
751,58,17,Surfboard,2025-07-11,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
752,7,12,Ice Skates,2024-10-11,1,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Negative,quality,0.4239
753,94,4,Dumbbells,2023-01-29,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
754,55,11,Ski Boots,2025-07-11,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
755,27,15,Climbing Rope,2024-03-31,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
756,94,8,Football Helmet,2025-03-25,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
757,8,13,Swim Goggles,2023-09-27,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
758,53,1,Running Shoes,2024-05-23,2,"Average  experience,  nothing    special.",-0.9992826581001282,Negative,support,0.2637
759,21,16,Kayak,2024-12-13,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
760,100,5,Soccer Ball,2025-12-18,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
761,49,16,Kayak,2025-03-17,3,Customer  support  was  very  helpful.,0.9991816878318788,Mixed Positive,support,0.3455
762,39,13,Swim Goggles,2025-05-31,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
763,54,16,Kayak,2023-08-16,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
764,84,11,Ski Boots,2024-07-08,1,"Terrible  customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011
765,74,18,Volleyball,2024-12-11,1,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248
766,83,7,Basketball,2025-07-31,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
767,48,11,Ski Boots,2023-10-09,5,Exceeded    my  expectations!,0.9995620846748352,Positive,support,0.226
768,24,16,Kayak,2023-02-18,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
769,77,7,Basketball,2024-09-02,5,"Excellent  product,    highly  recommend!",0.9998780488967896,Positive,quality,0.2978
770,52,1,Running Shoes,2025-02-02,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
771,32,12,Ice Skates,2025-03-21,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,quality,0.336
772,62,4,Dumbbells,2023-09-13,4,Five    stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
773,17,14,Cycling Helmet,2024-06-21,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248
774,46,6,Tennis Racket,2025-12-10,5,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,support,0.2698
775,13,16,Kayak,2025-08-31,4,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,support,0.2698
776,17,13,Swim Goggles,2023-01-12,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
777,81,6,Tennis Racket,2024-02-14,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
778,97,7,Basketball,2025-06-11,5,The  quality  is    top-notch.,0.9998470544815063,Positive,quality,0.3895
779,66,17,Surfboard,2025-05-25,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
780,83,1,Running Shoes,2025-10-23,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
781,68,13,Swim Goggles,2024-06-06,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
782,25,3,Yoga Mat,2024-08-19,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
783,21,18,Volleyball,2024-11-30,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
784,22,16,Kayak,2024-12-09,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Negative,quality,0.2548
785,9,10,Golf Clubs,2025-10-11,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
786,37,13,Swim Goggles,2025-07-29,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
787,59,5,Soccer Ball,2024-08-08,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
788,83,15,Climbing Rope,2025-05-16,3,Customer  support  was    very  helpful.,0.9991816878318788,Mixed Positive,support,0.3455
789,7,17,Surfboard,2023-04-08,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
790,73,9,Baseball Glove,2024-06-08,4,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
791,11,18,Volleyball,2023-06-27,3,"Average  experience,  nothing    special.",-0.9992826581001282,Mixed Negative,support,0.2637
792,88,14,Cycling Helmet,2023-07-29,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
793,53,7,Basketball,2025-05-21,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
794,24,17,Surfboard,2024-12-03,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
795,4,14,Cycling Helmet,2024-12-16,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
796,27,17,Surfboard,2025-02-27,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
797,68,19,Hockey Stick,2025-02-22,5,The  quality  is    top-notch.,0.9998470544815063,Positive,quality,0.3895
798,95,13,Swim Goggles,2023-08-22,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
799,96,9,Baseball Glove,2025-07-17,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
800,74,8,Football Helmet,2024-05-23,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
801,36,10,Golf Clubs,2023-01-09,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507
802,12,16,Kayak,2023-03-04,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
803,6,11,Ski Boots,2023-09-22,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
804,16,8,Football Helmet,2025-09-22,3,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Positive,quality,0.336
805,76,20,Boxing Gloves,2024-10-28,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507
806,18,9,Baseball Glove,2023-08-28,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
807,68,8,Football Helmet,2025-03-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
808,49,6,Tennis Racket,2025-12-12,3,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Mixed Positive,quality,0.3168
809,37,17,Surfboard,2023-08-20,2,Product  did  not  meet  my    expectations.,-0.9997606873512268,Negative,quality,0.2876
810,56,2,Fitness Tracker,2025-06-24,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248
811,10,2,Fitness Tracker,2024-01-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
812,80,20,Boxing Gloves,2025-04-19,4,"I  love  this  product,  will    buy  again!",0.9998741149902344,Positive,pricing,0.2354
813,58,15,Climbing Rope,2024-03-28,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
814,93,3,Yoga Mat,2024-10-28,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989
815,72,6,Tennis Racket,2025-11-19,1,I  had  a  bad  experience    with  this  product.,-0.9998112320899964,Negative,quality,0.2421
816,91,1,Running Shoes,2024-01-11,4,"Great  purchase,    very  satisfied.",0.9998626708984376,Positive,support,0.2698
817,6,15,Climbing Rope,2024-11-17,3,Five  stars  for  the  quick  delivery.,0.9993364214897156,Mixed Positive,support,0.2803
818,55,20,Boxing Gloves,2023-12-11,3,"Average  experience,  nothing    special.",-0.9992826581001282,Mixed Negative,support,0.2637
819,20,15,Climbing Rope,2024-05-12,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
820,47,19,Hockey Stick,2023-04-10,3,"Average product, works fine but feels slightly overpriced.",-0.9987505674362184,Mixed Negative,quality,0.4239
821,98,12,Ice Skates,2025-10-19,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
822,47,15,Climbing Rope,2023-01-28,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
823,59,14,Cycling Helmet,2024-09-29,5,Five    stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
824,77,13,Swim Goggles,2024-07-30,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,quality,0.4388
825,21,18,Volleyball,2023-01-10,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.9994804263114928,Negative,delivery,0.2272
826,8,11,Ski Boots,2024-10-29,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
827,84,18,Volleyball,2025-04-05,5,The product reached without any damage.,0.9913528561592102,Positive,packaging,0.2376
828,53,20,Boxing Gloves,2025-02-28,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
829,31,9,Baseball Glove,2023-05-17,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
830,61,19,Hockey Stick,2025-07-23,2,"Average  experience,  nothing    special.",-0.9992826581001282,Negative,support,0.2637
831,48,17,Surfboard,2025-08-30,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,quality,0.4026
832,44,17,Surfboard,2024-04-23,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
833,31,18,Volleyball,2023-08-29,5,Exceeded  my    expectations!,0.9995620846748352,Positive,support,0.226
834,74,1,Running Shoes,2025-09-21,2,"Average    experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
835,12,12,Ice Skates,2024-05-07,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
836,52,9,Baseball Glove,2023-10-25,1,Product  did    not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
837,19,16,Kayak,2023-12-11,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
838,61,17,Surfboard,2024-04-21,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
839,79,7,Basketball,2024-08-02,4,Shipping    was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
840,44,10,Golf Clubs,2023-01-30,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
841,88,10,Golf Clubs,2023-08-25,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
842,70,17,Surfboard,2024-10-03,5,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
843,51,13,Swim Goggles,2025-08-28,2,Not  worth    the  money.,-0.9998021721839904,Negative,pricing,0.2816
844,66,10,Golf Clubs,2023-07-01,4,"I  love  this  product,  will    buy  again!",0.9998741149902344,Positive,pricing,0.2354
845,89,7,Basketball,2023-07-26,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
846,17,17,Surfboard,2024-04-22,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
847,6,5,Soccer Ball,2025-05-29,1,"Terrible  customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011
848,6,18,Volleyball,2023-03-08,1,The  product  stopped  working  after  a  month.,-0.999716579914093,Negative,quality,0.3017
849,78,10,Golf Clubs,2025-02-01,2,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Mixed Negative,quality,0.336
850,89,12,Ice Skates,2023-07-24,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
851,31,12,Ice Skates,2025-11-29,5,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
852,37,11,Ski Boots,2024-12-03,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
853,42,11,Ski Boots,2023-05-19,3,"The  product  is  okay,  but    the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
854,7,5,Soccer Ball,2025-06-09,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
855,2,7,Basketball,2024-01-08,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026
856,23,6,Tennis Racket,2023-01-03,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
857,11,15,Climbing Rope,2023-10-17,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
858,92,17,Surfboard,2025-05-05,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
859,6,19,Hockey Stick,2024-06-25,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
860,27,5,Soccer Ball,2025-01-26,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816
861,70,8,Football Helmet,2024-04-18,5,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
862,4,10,Golf Clubs,2025-01-17,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248
863,93,5,Soccer Ball,2025-07-05,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
864,85,1,Running Shoes,2025-01-16,4,Customer  support  was  very    helpful.,0.9991816878318788,Positive,support,0.3455
865,17,13,Swim Goggles,2025-03-03,4,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Positive,support,0.2442
866,36,16,Kayak,2025-03-03,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
867,7,8,Football Helmet,2023-07-20,1,"Terrible  customer  service,  would  not  buy  again.",-0.9995811581611632,Negative,support,0.3011
868,10,14,Cycling Helmet,2024-11-01,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
869,18,3,Yoga Mat,2023-02-02,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
870,19,2,Fitness Tracker,2023-03-19,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637
871,3,5,Soccer Ball,2024-03-20,5,The    build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
872,96,3,Yoga Mat,2025-04-14,2,Product  did    not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
873,82,15,Climbing Rope,2025-06-21,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,delivery,0.2728
874,78,8,Football Helmet,2025-11-09,4,The  build  quality  is  impressive.,0.999881386756897,Positive,quality,0.4293
875,44,20,Boxing Gloves,2023-11-27,4,Very durable and performs well for daily use.,0.9998507499694824,Positive,quality,0.4388
876,10,19,Hockey Stick,2024-06-19,1,The  product  stopped  working  after  a  month.,-0.999716579914093,Negative,quality,0.3017
877,78,14,Cycling Helmet,2024-08-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
878,24,10,Golf Clubs,2025-05-26,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
879,2,6,Tennis Racket,2023-09-16,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
880,29,13,Swim Goggles,2023-07-31,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,quality,0.2978
881,63,2,Fitness Tracker,2023-04-25,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,pricing,0.2354
882,6,7,Basketball,2024-10-08,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
883,4,9,Baseball Glove,2023-07-08,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
884,24,2,Fitness Tracker,2023-11-08,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,pricing,0.3689
885,58,6,Tennis Racket,2024-09-10,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
886,95,15,Climbing Rope,2025-02-14,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
887,38,10,Golf Clubs,2025-03-17,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637
888,83,4,Dumbbells,2023-01-05,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421
889,45,15,Climbing Rope,2024-10-02,4,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
890,59,5,Soccer Ball,2024-07-25,1,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876
891,48,9,Baseball Glove,2025-02-26,3,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Positive,quality,0.4026
892,27,4,Dumbbells,2025-08-01,4,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,support,0.2698
893,51,3,Yoga Mat,2024-02-06,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
894,82,4,Dumbbells,2023-06-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
895,38,4,Dumbbells,2024-10-28,5,Exceeded  my  expectations!,0.9995620846748352,Positive,support,0.226
896,40,20,Boxing Gloves,2025-10-17,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
897,48,5,Soccer Ball,2025-01-05,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Negative,quality,0.2548
898,76,15,Climbing Rope,2023-09-18,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,packaging,0.3048
899,89,9,Baseball Glove,2024-01-02,4,Very durable and performs well for daily use.,0.9998507499694824,Positive,quality,0.4388
900,10,5,Soccer Ball,2025-04-04,3,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548
901,16,19,Hockey Stick,2023-02-15,4,The  quality  is  top-notch.,0.9998470544815063,Positive,quality,0.3895
902,75,13,Swim Goggles,2025-07-02,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,support,0.2698
903,69,5,Soccer Ball,2025-10-05,4,Customer  support    was  very  helpful.,0.9991816878318788,Positive,support,0.3455
904,68,9,Baseball Glove,2025-12-24,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
905,82,4,Dumbbells,2024-05-05,2,Not    worth  the  money.,-0.9998021721839904,Negative,pricing,0.2816
906,92,17,Surfboard,2025-02-27,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,support,0.2803
907,67,3,Yoga Mat,2023-10-21,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,support,0.3455
